date,gz_spread,ebp,est_prob
2001-07-01,3.0117005556463217,0.7979772013484858,0.564577742474212
2001-08-01,3.003516881008127,0.7790147436824308,0.5552219968395601
2001-09-01,3.5172105122612867,1.243837180401354,0.7643313203247631
2001-10-01,3.417345785311736,1.059717574645484,0.6879304313518674
2001-11-01,2.969791665177343,-0.097265643086474,0.1692183507864012
2001-12-01,2.8843698750408246,0.4138628647446074,0.3752817461984665
2002-01-01,2.920527776772775,0.5769501733811491,0.4546612249237369
2002-02-01,2.958090585289686,0.7967673247604483,0.5639818317739181
2002-03-01,2.6166188563709696,0.2898822278271318,0.318113088605567
2002-04-01,2.658459443149495,0.4286500400637281,0.3823176574974422
2002-05-01,2.73463728322125,0.528329791995009,0.4306531091150631
2002-06-01,3.2774888967934257,0.9813596906507072,0.6524620296071452
2002-07-01,4.091923009031274,1.6091755226574644,0.8804622084045834
2002-08-01,3.9681842117671433,1.5066937634045203,0.8529357381644871
2002-09-01,4.296627011872055,1.6919271647868048,0.8998703531147101
2002-10-01,4.3470043902468944,1.4804173534151022,0.8452422136095608
2002-11-01,3.774240172865568,1.06503500282746,0.690279968830158
2002-12-01,3.678170983408556,0.930721514001088,0.6287836553316964
2003-01-01,3.562984513458865,0.8816537883409454,0.6053637898501754
2003-02-01,3.4491588116232954,0.6800970915544045,0.506036395162152
2003-03-01,3.2069138402586472,0.1612534114464332,0.2630790952634566
2003-04-01,2.72867792736998,0.0785300727207203,0.2304521167508112
2003-05-01,2.804684502891423,-0.4736948630626054,0.0766275370924784
2003-06-01,2.5407174376511183,-0.3637343812079217,0.0984246685003898
2003-07-01,2.4420962025251987,-1.077127839294969,0.0145196651816048
2003-08-01,2.3966710255195864,-0.1917032110817533,0.1411002823569408
2003-09-01,2.422968808832967,-0.5394294343304313,0.0654765464435883
2003-10-01,2.1027438622236847,-0.5165997197094399,0.0691971867410325
2003-11-01,2.00841067750452,-0.5438320189837431,0.0647772233132025
2003-12-01,1.9178418291929265,-0.5074688687517277,0.0707300877372558
2004-01-01,1.789382741289964,-0.7049394798001392,0.0429541605613861
2004-02-01,1.9030963038824733,-0.3347758737602559,0.1048562588662005
2004-03-01,1.9172389986233151,-0.5217449856535783,0.0683447393687867
2004-04-01,1.7469234840325616,-0.7626668192499426,0.0367592737570111
2004-05-01,1.8923534946015337,-0.3785326558703714,0.0952517688682757
2004-06-01,1.803104308347058,-0.3826250275347727,0.0943877636383636
2004-07-01,1.72978803047843,-0.3187422310986114,0.1085455473872995
2004-08-01,1.854785625263608,-0.4223844921812028,0.0862925152129507
2004-09-01,1.7433738815547837,-0.5441337065944276,0.0647295152686079
2004-10-01,1.7348672231747069,-0.5272874197020114,0.0674355807485149
2004-11-01,1.527808172086814,-0.665499962550518,0.0476525379654704
2004-12-01,1.4593200821488044,-0.7128615130468818,0.0420571293111799
2005-01-01,1.694157418561368,-0.6961910223088208,0.0439626665596766
2005-02-01,1.5487873461845,-0.926674621839022,0.0230349268987161
